id,type,a,b,c,d,e
0868,smd,-,-,-,-,-
0869,smd,-,-,-,-,-
0870,smd,-,-,-,-,-
0871,smd,30R0,-,-,-,-
0872,smd,-,-,-,-,-
0873,smd,395,-,-,-,-
0874,smd,-,-,-,-,-
0875,smd,-,-,-,-,-
0876,smd,-,-,-,-,-
0877,smd,-,-,-,-,-
0878,smd,-,-,-,-,-
0879,smd,-,-,-,-,-
0880,smd,-,-,-,-,-
0881,smd,-,-,-,-,-
0882,smd,-,-,-,-,-
0883,smd,-,-,-,-,-
0884,smd,220,-,-,-,-
0885,smd,-,-,-,-,-
0886,smd,-,-,-,-,-
0887,smd,-,-,-,-,-
0888,smd,-,-,-,-,-
0889,smd,-,-,-,-,-
0890,smd,-,-,-,-,-
0891,smd,-,-,-,-,-
0892,smd,-,-,-,-,-
0893,smd,-,-,-,-,-
0894,smd,-,-,-,-,-
0895,smd,-,-,-,-,-
0896,smd,560,-,-,-,-
0897,smd,-,-,-,-,-
0898,smd,5493,-,-,-,-
0899,smd,-,-,-,-,-
0900,smd,-,-,-,-,-
0901,smd,-,-,-,-,-
0902,smd,-,-,-,-,-
0903,smd,-,-,-,-,-
0904,smd,-,-,-,-,-
0905,smd,-,-,-,-,-
0906,smd,-,-,-,-,-
0907,smd,-,-,-,-,-
0908,smd,-,-,-,-,-
0909,smd,-,-,-,-,-
0910,smd,-,-,-,-,-
0911,smd,-,-,-,-,-
0912,smd,-,-,-,-,-
0913,smd,-,-,-,-,-
0914,smd,-,-,-,-,-
0915,smd,-,-,-,-,-
0916,smd,-,-,-,-,-
0917,smd,-,-,-,-,-
0918,smd,-,-,-,-,-
0919,smd,-,-,-,-,-
0920,smd,-,-,-,-,-
0921,smd,-,-,-,-,-
0922,smd,-,-,-,-,-
0923,smd,-,-,-,-,-
0924,smd,333,-,-,-,-
0925,smd,-,-,-,-,-
0926,smd,-,-,-,-,-
0927,smd,512,-,-,-,-
0928,smd,1472,-,-,-,-
0929,smd,-,-,-,-,-
0930,smd,-,-,-,-,-
0931,smd,-,-,-,-,-
0932,smd,-,-,-,-,-
0933,smd,-,-,-,-,-
0934,smd,-,-,-,-,-
0935,smd,-,-,-,-,-
0936,smd,2260,-,-,-,-
0937,smd,-,-,-,-,-
0938,smd,-,-,-,-,-
0939,smd,-,-,-,-,-
0940,smd,-,-,-,-,-
0941,smd,-,-,-,-,-
0942,smd,-,-,-,-,-
0943,smd,-,-,-,-,-
0944,smd,-,-,-,-,-
0945,smd,-,-,-,-,-
0946,smd,-,-,-,-,-
0947,smd,-,-,-,-,-
0948,smd,-,-,-,-,-
0949,smd,-,-,-,-,-
0950,smd,-,-,-,-,-
0951,smd,-,-,-,-,-
0952,smd,-,-,-,-,-
0953,smd,-,-,-,-,-
0954,smd,-,-,-,-,-
0955,smd,-,-,-,-,-
0956,smd,-,-,-,-,-
0957,smd,271,-,-,-,-
0958,smd,3902,-,-,-,-
0959,smd,-,-,-,-,-
0960,smd,-,-,-,-,-
0961,smd,-,-,-,-,-
0962,smd,-,-,-,-,-
0963,smd,-,-,-,-,-
0964,smd,824,-,-,-,-
0965,smd,-,-,-,-,-
0966,smd,-,-,-,-,-
0967,smd,-,-,-,-,-
0968,smd,-,-,-,-,-
0969,smd,-,-,-,-,-
0970,smd,-,-,-,-,-
0971,smd,-,-,-,-,-
0972,smd,3921,-,-,-,-
0973,smd,-,-,-,-,-
0974,smd,-,-,-,-,-
0975,smd,-,-,-,-,-
0976,smd,-,-,-,-,-
0977,smd,-,-,-,-,-
0978,smd,-,-,-,-,-
0979,smd,-,-,-,-,-
0980,smd,-,-,-,-,-
0981,smd,-,-,-,-,-
0982,smd,2373,-,-,-,-
0983,smd,-,-,-,-,-
0984,smd,-,-,-,-,-
0985,smd,-,-,-,-,-
0986,smd,-,-,-,-,-
0987,smd,-,-,-,-,-
0988,smd,-,-,-,-,-
0989,smd,-,-,-,-,-
0990,smd,-,-,-,-,-
0991,smd,-,-,-,-,-
0992,smd,-,-,-,-,-
0993,smd,-,-,-,-,-
0994,smd,-,-,-,-,-
0995,smd,-,-,-,-,-
0996,smd,-,-,-,-,-
0997,smd,-,-,-,-,-
0998,smd,-,-,-,-,-
0999,smd,-,-,-,-,-
1000,smd,-,-,-,-,-
1001,smd,-,-,-,-,-
1002,smd,-,-,-,-,-
1003,smd,6810,-,-,-,-
1004,smd,-,-,-,-,-
1005,smd,-,-,-,-,-
1006,smd,-,-,-,-,-
1007,smd,-,-,-,-,-
1008,smd,-,-,-,-,-
1009,smd,-,-,-,-,-
1010,smd,-,-,-,-,-
1011,smd,115,-,-,-,-
1012,smd,125,-,-,-,-
1013,smd,-,-,-,-,-
1014,smd,-,-,-,-,-
1015,smd,-,-,-,-,-
1016,smd,-,-,-,-,-
1017,smd,-,-,-,-,-
1018,smd,73R2,-,-,-,-
1019,smd,565,-,-,-,-
1020,smd,785,-,-,-,-
1021,smd,-,-,-,-,-
1022,smd,-,-,-,-,-
1023,smd,160,-,-,-,-
1024,smd,8200,-,-,-,-
1025,smd,-,-,-,-,-
1026,smd,-,-,-,-,-
1027,smd,-,-,-,-,-
1028,smd,-,-,-,-,-
1029,smd,-,-,-,-,-
1030,smd,-,-,-,-,-
1031,smd,-,-,-,-,-
1032,smd,-,-,-,-,-
1033,smd,-,-,-,-,-
1034,smd,-,-,-,-,-
1035,smd,8661,-,-,-,-
1036,smd,-,-,-,-,-
1037,smd,-,-,-,-,-
1038,smd,-,-,-,-,-
1039,smd,-,-,-,-,-
1040,smd,134,-,-,-,-
1041,smd,56R0,-,-,-,-
1042,smd,-,-,-,-,-
1043,smd,-,-,-,-,-
1044,smd,1782,-,-,-,-
1045,smd,-,-,-,-,-
1046,smd,-,-,-,-,-
1047,smd,-,-,-,-,-
1048,smd,-,-,-,-,-
1049,smd,-,-,-,-,-
1050,smd,910,-,-,-,-
1051,smd,-,-,-,-,-
1052,smd,2874,-,-,-,-
1053,smd,-,-,-,-,-
1054,smd,111,-,-,-,-
1055,smd,-,-,-,-,-
1056,smd,-,-,-,-,-
1057,smd,-,-,-,-,-
1058,smd,-,-,-,-,-
1059,smd,-,-,-,-,-
1060,smd,1103,-,-,-,-
1061,smd,-,-,-,-,-
1062,smd,-,-,-,-,-
1063,smd,-,-,-,-,-
1064,smd,798,-,-,-,-
1065,smd,-,-,-,-,-
1066,smd,-,-,-,-,-
1067,smd,6040,-,-,-,-
1068,smd,-,-,-,-,-
1069,smd,-,-,-,-,-
1070,smd,-,-,-,-,-
1071,smd,202,-,-,-,-
1072,smd,-,-,-,-,-
1073,smd,-,-,-,-,-
1074,smd,-,-,-,-,-
1075,smd,-,-,-,-,-
1076,smd,-,-,-,-,-
1077,smd,-,-,-,-,-
1078,smd,-,-,-,-,-
1079,smd,-,-,-,-,-
1080,smd,-,-,-,-,-
1081,smd,-,-,-,-,-
1082,smd,-,-,-,-,-
1083,smd,-,-,-,-,-
1084,smd,-,-,-,-,-
1085,smd,-,-,-,-,-
1086,smd,-,-,-,-,-
1087,smd,622,-,-,-,-
1088,smd,-,-,-,-,-
1089,smd,-,-,-,-,-
1090,smd,-,-,-,-,-
1091,smd,-,-,-,-,-
1092,smd,-,-,-,-,-
1093,smd,122,-,-,-,-
1094,smd,101,-,-,-,-
1095,smd,-,-,-,-,-
1096,smd,-,-,-,-,-
1097,smd,-,-,-,-,-
1098,smd,1740,-,-,-,-
1099,smd,-,-,-,-,-
1100,smd,393,-,-,-,-
1101,smd,-,-,-,-,-
1102,smd,-,-,-,-,-
1103,smd,-,-,-,-,-
1104,smd,-,-,-,-,-
1105,smd,-,-,-,-,-
1106,smd,-,-,-,-,-
1107,smd,-,-,-,-,-
1108,smd,-,-,-,-,-
1109,smd,-,-,-,-,-
1110,smd,-,-,-,-,-
1111,smd,-,-,-,-,-
1112,smd,5764,-,-,-,-
1113,smd,-,-,-,-,-
1114,smd,-,-,-,-,-
1115,smd,-,-,-,-,-
1116,smd,821,-,-,-,-
1117,smd,-,-,-,-,-
1118,smd,-,-,-,-,-
1119,smd,-,-,-,-,-
1120,smd,-,-,-,-,-
1121,smd,-,-,-,-,-
1122,smd,-,-,-,-,-
1123,smd,-,-,-,-,-
1124,smd,-,-,-,-,-
1125,smd,-,-,-,-,-
1126,smd,-,-,-,-,-
1127,smd,4911,-,-,-,-
1128,smd,112,-,-,-,-
1129,smd,-,-,-,-,-
1130,smd,1004,-,-,-,-
1131,smd,-,-,-,-,-
1132,smd,361,-,-,-,-
1133,smd,-,-,-,-,-
1134,smd,-,-,-,-,-
1135,smd,-,-,-,-,-
1136,smd,915,-,-,-,-
1137,smd,-,-,-,-,-
1138,smd,-,-,-,-,-
1139,smd,-,-,-,-,-
1140,smd,-,-,-,-,-
1141,smd,-,-,-,-,-
1142,smd,-,-,-,-,-
1143,smd,-,-,-,-,-
1144,smd,7321,-,-,-,-
1145,smd,-,-,-,-,-
1146,smd,-,-,-,-,-
1147,smd,2095,-,-,-,-
1148,smd,-,-,-,-,-
1149,smd,-,-,-,-,-
1150,smd,162,-,-,-,-
1151,smd,-,-,-,-,-
1152,smd,-,-,-,-,-
1153,smd,-,-,-,-,-
1154,smd,-,-,-,-,-
1155,smd,-,-,-,-,-
1156,smd,-,-,-,-,-
1157,smd,-,-,-,-,-
1158,smd,-,-,-,-,-
1159,smd,-,-,-,-,-
1160,smd,-,-,-,-,-
1161,smd,2371,-,-,-,-
1162,smd,1011,-,-,-,-
1163,smd,-,-,-,-,-
1164,smd,-,-,-,-,-
1165,smd,-,-,-,-,-
1166,smd,-,-,-,-,-
1167,smd,-,-,-,-,-
1168,smd,-,-,-,-,-
1169,smd,-,-,-,-,-
1170,smd,-,-,-,-,-
1171,smd,-,-,-,-,-
1172,smd,-,-,-,-,-
1173,smd,-,-,-,-,-
1174,smd,-,-,-,-,-
1175,smd,-,-,-,-,-
1176,smd,-,-,-,-,-
1177,smd,-,-,-,-,-
1178,smd,-,-,-,-,-
1179,smd,5231,-,-,-,-
1180,smd,-,-,-,-,-
1181,smd,-,-,-,-,-
1182,smd,-,-,-,-,-
1183,smd,-,-,-,-,-
1184,smd,-,-,-,-,-
1185,smd,6041,-,-,-,-
1186,smd,-,-,-,-,-
1187,smd,-,-,-,-,-
1188,smd,-,-,-,-,-
1189,smd,-,-,-,-,-
1190,smd,-,-,-,-,-
1191,smd,360,-,-,-,-
1192,smd,752,-,-,-,-
1193,smd,1472,-,-,-,-
1194,smd,-,-,-,-,-
1195,smd,-,-,-,-,-
1196,smd,8664,-,-,-,-
1197,smd,-,-,-,-,-
1198,smd,-,-,-,-,-
1199,smd,-,-,-,-,-
1200,smd,-,-,-,-,-
1201,smd,-,-,-,-,-
1202,smd,-,-,-,-,-
1203,smd,-,-,-,-,-
1204,smd,1134,-,-,-,-
1205,smd,-,-,-,-,-
1206,smd,3012,-,-,-,-
1207,smd,-,-,-,-,-
1208,smd,-,-,-,-,-
1209,smd,514,-,-,-,-
1210,smd,-,-,-,-,-
1211,smd,163,-,-,-,-
1212,smd,-,-,-,-,-
1213,smd,-,-,-,-,-
1214,smd,4024,-,-,-,-
1215,smd,-,-,-,-,-
1216,smd,-,-,-,-,-
1217,smd,-,-,-,-,-
1218,smd,-,-,-,-,-
1219,smd,-,-,-,-,-
1220,smd,-,-,-,-,-
1221,smd,-,-,-,-,-
1222,smd,-,-,-,-,-
1223,smd,-,-,-,-,-
1224,smd,-,-,-,-,-
1225,smd,-,-,-,-,-
1226,smd,-,-,-,-,-
1227,smd,-,-,-,-,-
1228,smd,-,-,-,-,-
1229,smd,-,-,-,-,-
1230,smd,-,-,-,-,-
1231,smd,-,-,-,-,-
1232,smd,-,-,-,-,-
1233,smd,-,-,-,-,-
1234,smd,-,-,-,-,-
1235,smd,-,-,-,-,-
1236,smd,-,-,-,-,-
1237,smd,-,-,-,-,-
1238,smd,-,-,-,-,-
1239,smd,-,-,-,-,-
1240,smd,-,-,-,-,-
1241,smd,-,-,-,-,-
1242,smd,-,-,-,-,-
1243,smd,-,-,-,-,-
1244,smd,-,-,-,-,-
1245,smd,4024,-,-,-,-
1246,smd,115,-,-,-,-
1247,smd,-,-,-,-,-
1248,smd,-,-,-,-,-
1249,smd,-,-,-,-,-
1250,smd,-,-,-,-,-
1251,smd,-,-,-,-,-
1252,smd,6803,-,-,-,-
1253,smd,-,-,-,-,-
1254,smd,-,-,-,-,-
1255,smd,-,-,-,-,-
1256,smd,-,-,-,-,-
1257,smd,-,-,-,-,-
1258,smd,-,-,-,-,-
1259,smd,1271,-,-,-,-
1260,smd,221,-,-,-,-
1261,smd,-,-,-,-,-
1262,smd,-,-,-,-,-
1263,smd,-,-,-,-,-
1264,smd,-,-,-,-,-
1265,smd,-,-,-,-,-
1266,smd,1520,-,-,-,-
1267,smd,-,-,-,-,-
1268,smd,-,-,-,-,-
1269,smd,-,-,-,-,-
1270,smd,-,-,-,-,-
1271,smd,-,-,-,-,-
1272,smd,-,-,-,-,-
1273,smd,-,-,-,-,-
1274,smd,-,-,-,-,-
1275,smd,-,-,-,-,-
1276,smd,-,-,-,-,-
1277,smd,-,-,-,-,-
1278,smd,-,-,-,-,-
1279,smd,134,-,-,-,-
1280,smd,-,-,-,-,-
1281,smd,-,-,-,-,-
1282,smd,-,-,-,-,-
1283,smd,622,-,-,-,-
1284,smd,-,-,-,-,-
1285,smd,-,-,-,-,-
1286,smd,-,-,-,-,-
1287,smd,-,-,-,-,-
1288,smd,-,-,-,-,-
1289,smd,-,-,-,-,-
1290,smd,-,-,-,-,-
1291,smd,-,-,-,-,-
1292,smd,-,-,-,-,-
1293,smd,-,-,-,-,-
1294,smd,-,-,-,-,-
1295,smd,295,-,-,-,-
1296,smd,820,-,-,-,-
1297,smd,-,-,-,-,-
1298,smd,-,-,-,-,-
1299,smd,-,-,-,-,-
1300,smd,-,-,-,-,-
1301,smd,9091,-,-,-,-
1302,smd,-,-,-,-,-
1303,smd,4640,-,-,-,-
1304,smd,-,-,-,-,-
1305,smd,-,-,-,-,-
1306,smd,-,-,-,-,-
1307,smd,-,-,-,-,-
1308,smd,-,-,-,-,-
1309,smd,-,-,-,-,-
1310,smd,-,-,-,-,-
1311,smd,-,-,-,-,-
1312,smd,-,-,-,-,-
1313,smd,-,-,-,-,-
1314,smd,-,-,-,-,-
1315,smd,-,-,-,-,-
1316,smd,-,-,-,-,-
1317,smd,-,-,-,-,-
1318,smd,-,-,-,-,-
1319,smd,-,-,-,-,-
1320,smd,-,-,-,-,-
1321,smd,-,-,-,-,-
1322,smd,-,-,-,-,-
1323,smd,-,-,-,-,-
1324,smd,-,-,-,-,-
1325,smd,-,-,-,-,-
1326,smd,1742,-,-,-,-
1327,smd,-,-,-,-,-
1328,smd,-,-,-,-,-
1329,smd,270,-,-,-,-
1330,smd,-,-,-,-,-
1331,smd,-,-,-,-,-
1332,smd,-,-,-,-,-
1333,smd,-,-,-,-,-
1334,smd,-,-,-,-,-
1335,smd,-,-,-,-,-
1336,smd,-,-,-,-,-
1337,smd,-,-,-,-,-
1338,smd,-,-,-,-,-
1339,smd,-,-,-,-,-
1340,smd,-,-,-,-,-
1341,smd,-,-,-,-,-
1342,smd,-,-,-,-,-
1343,smd,-,-,-,-,-
1344,smd,-,-,-,-,-
1345,smd,-,-,-,-,-
1346,smd,-,-,-,-,-
1347,smd,-,-,-,-,-
1348,smd,-,-,-,-,-
1349,smd,-,-,-,-,-
1350,smd,-,-,-,-,-
1351,smd,-,-,-,-,-
1352,smd,-,-,-,-,-
1353,smd,-,-,-,-,-
1354,smd,-,-,-,-,-
1355,smd,-,-,-,-,-
1356,smd,-,-,-,-,-
1357,smd,-,-,-,-,-
1358,smd,-,-,-,-,-
1359,smd,-,-,-,-,-
1360,smd,-,-,-,-,-
1361,smd,-,-,-,-,-
1362,smd,-,-,-,-,-
1363,smd,-,-,-,-,-
1364,smd,-,-,-,-,-
1365,smd,-,-,-,-,-
1366,smd,-,-,-,-,-
1367,smd,125,-,-,-,-
1368,smd,-,-,-,-,-
1369,smd,-,-,-,-,-
1370,smd,-,-,-,-,-
1371,smd,-,-,-,-,-
1372,smd,-,-,-,-,-
1373,smd,-,-,-,-,-
1374,smd,-,-,-,-,-
1375,smd,-,-,-,-,-
1376,smd,430,-,-,-,-
1377,smd,-,-,-,-,-
1378,smd,-,-,-,-,-
1379,smd,-,-,-,-,-
1380,smd,4224,-,-,-,-
1381,smd,-,-,-,-,-
1382,smd,-,-,-,-,-
1383,smd,-,-,-,-,-
1384,smd,-,-,-,-,-
1385,smd,2004,-,-,-,-
1386,smd,-,-,-,-,-
1387,smd,-,-,-,-,-
1388,smd,-,-,-,-,-
1389,smd,-,-,-,-,-
1390,smd,-,-,-,-,-
1391,smd,-,-,-,-,-
1392,smd,-,-,-,-,-
1393,smd,-,-,-,-,-
1394,smd,-,-,-,-,-
1395,smd,-,-,-,-,-
1396,smd,-,-,-,-,-
1397,smd,-,-,-,-,-
1398,smd,-,-,-,-,-
1399,smd,-,-,-,-,-
1400,smd,-,-,-,-,-
1401,smd,3742,-,-,-,-
1402,smd,-,-,-,-,-
1403,smd,-,-,-,-,-
1404,smd,-,-,-,-,-
1405,smd,-,-,-,-,-
1406,smd,-,-,-,-,-
1407,smd,-,-,-,-,-
1408,smd,-,-,-,-,-
1409,smd,-,-,-,-,-
1410,smd,-,-,-,-,-
1411,smd,-,-,-,-,-
1412,smd,-,-,-,-,-
1413,smd,-,-,-,-,-
1414,smd,3742,-,-,-,-
1415,smd,529,-,-,-,-
1416,smd,-,-,-,-,-
1417,smd,-,-,-,-,-
1418,smd,-,-,-,-,-
1419,smd,-,-,-,-,-
1420,smd,-,-,-,-,-
1421,smd,-,-,-,-,-
1422,smd,-,-,-,-,-
1423,smd,-,-,-,-,-
1424,smd,-,-,-,-,-
1425,smd,-,-,-,-,-
1426,smd,-,-,-,-,-
1427,smd,-,-,-,-,-
1428,smd,-,-,-,-,-
1429,smd,-,-,-,-,-
1430,smd,-,-,-,-,-
1431,smd,-,-,-,-,-
1432,smd,4300,-,-,-,-
1433,smd,-,-,-,-,-
1434,smd,-,-,-,-,-
1435,smd,-,-,-,-,-
1436,smd,-,-,-,-,-
1437,smd,-,-,-,-,-
1438,smd,-,-,-,-,-
1439,smd,-,-,-,-,-
1440,smd,-,-,-,-,-
1441,smd,-,-,-,-,-
1442,smd,-,-,-,-,-
1443,smd,331,-,-,-,-
1444,smd,185,-,-,-,-
1445,smd,-,-,-,-,-
1446,smd,-,-,-,-,-
1447,smd,-,-,-,-,-
1448,smd,-,-,-,-,-
1449,smd,-,-,-,-,-
1450,smd,-,-,-,-,-
1451,smd,-,-,-,-,-
1452,smd,-,-,-,-,-
1453,smd,-,-,-,-,-
1454,smd,-,-,-,-,-
1455,smd,123,-,-,-,-
1456,smd,-,-,-,-,-
1457,smd,-,-,-,-,-
1458,smd,-,-,-,-,-
1459,smd,-,-,-,-,-
1460,smd,-,-,-,-,-
1461,smd,-,-,-,-,-
1462,smd,-,-,-,-,-
1463,smd,-,-,-,-,-
1464,smd,-,-,-,-,-
1465,smd,5761,-,-,-,-
1466,smd,-,-,-,-,-
1467,smd,-,-,-,-,-
1468,smd,-,-,-,-,-
1469,smd,-,-,-,-,-
1470,smd,-,-,-,-,-
1471,smd,-,-,-,-,-
1472,smd,-,-,-,-,-
1473,smd,224,-,-,-,-
1474,smd,-,-,-,-,-
1475,smd,-,-,-,-,-
1476,smd,-,-,-,-,-
1477,smd,-,-,-,-,-
1478,smd,-,-,-,-,-
1479,smd,682,-,-,-,-
1480,smd,-,-,-,-,-
1481,smd,-,-,-,-,-
1482,smd,-,-,-,-,-
1483,smd,-,-,-,-,-
1484,smd,-,-,-,-,-
1485,smd,-,-,-,-,-
1486,smd,-,-,-,-,-
1487,smd,-,-,-,-,-
1488,smd,-,-,-,-,-
1489,smd,-,-,-,-,-
1490,smd,-,-,-,-,-
1491,smd,-,-,-,-,-
1492,smd,-,-,-,-,-
1493,smd,-,-,-,-,-
1494,smd,4532,-,-,-,-
1495,smd,-,-,-,-,-
1496,smd,-,-,-,-,-
1497,smd,-,-,-,-,-
1498,smd,-,-,-,-,-
1499,smd,221,-,-,-,-
1500,smd,-,-,-,-,-
1501,smd,-,-,-,-,-
1502,smd,-,-,-,-,-
1503,smd,-,-,-,-,-
1504,smd,-,-,-,-,-
1505,smd,-,-,-,-,-
1506,smd,-,-,-,-,-
1507,smd,-,-,-,-,-
1508,smd,332,-,-,-,-
1509,smd,-,-,-,-,-
1510,smd,-,-,-,-,-
1511,smd,68R1,-,-,-,-
1512,smd,-,-,-,-,-
1513,smd,7681,-,-,-,-
1514,smd,-,-,-,-,-
1515,smd,61R9,-,-,-,-
1516,smd,-,-,-,-,-
1517,smd,-,-,-,-,-
1518,smd,-,-,-,-,-
1519,smd,-,-,-,-,-
1520,smd,-,-,-,-,-
1521,smd,-,-,-,-,-
1522,smd,-,-,-,-,-
1523,smd,-,-,-,-,-
1524,smd,-,-,-,-,-
1525,smd,-,-,-,-,-
1526,smd,-,-,-,-,-
1527,smd,-,-,-,-,-
1528,smd,-,-,-,-,-
1529,smd,-,-,-,-,-
1530,smd,-,-,-,-,-
1531,smd,561,-,-,-,-
1532,smd,-,-,-,-,-
1533,smd,-,-,-,-,-
1534,smd,-,-,-,-,-
1535,smd,-,-,-,-,-
1536,smd,-,-,-,-,-
1537,smd,-,-,-,-,-
1538,smd,-,-,-,-,-
1539,smd,-,-,-,-,-
1540,smd,-,-,-,-,-
1541,smd,-,-,-,-,-
1542,smd,-,-,-,-,-
1543,smd,-,-,-,-,-
1544,smd,-,-,-,-,-
1545,smd,-,-,-,-,-
1546,smd,-,-,-,-,-
1547,smd,-,-,-,-,-
1548,smd,-,-,-,-,-
1549,smd,-,-,-,-,-
1550,smd,-,-,-,-,-
1551,smd,-,-,-,-,-
1552,smd,-,-,-,-,-
1553,smd,6971,-,-,-,-
1554,smd,132,-,-,-,-
1555,smd,-,-,-,-,-
1556,smd,-,-,-,-,-
1557,smd,3300,-,-,-,-
1558,smd,-,-,-,-,-
1559,smd,-,-,-,-,-
1560,smd,-,-,-,-,-
1561,smd,-,-,-,-,-
1562,smd,-,-,-,-,-
1563,smd,188,-,-,-,-
1564,smd,-,-,-,-,-
1565,smd,2811,-,-,-,-
1566,smd,132,-,-,-,-
1567,smd,1690,-,-,-,-
1568,smd,-,-,-,-,-
1569,smd,-,-,-,-,-
1570,smd,-,-,-,-,-
1571,smd,42R2,-,-,-,-
1572,smd,-,-,-,-,-
1573,smd,-,-,-,-,-
1574,smd,-,-,-,-,-
1575,smd,-,-,-,-,-
1576,smd,131,-,-,-,-
1577,smd,-,-,-,-,-
1578,smd,-,-,-,-,-
1579,smd,-,-,-,-,-
1580,smd,-,-,-,-,-
1581,smd,-,-,-,-,-
1582,smd,115,-,-,-,-
1583,smd,2742,-,-,-,-
1584,smd,-,-,-,-,-
1585,smd,4872,-,-,-,-
1586,smd,4913,-,-,-,-
1587,smd,-,-,-,-,-
1588,smd,7500,-,-,-,-
1589,smd,-,-,-,-,-
1590,smd,-,-,-,-,-
1591,smd,-,-,-,-,-
1592,smd,-,-,-,-,-
1593,smd,9590,-,-,-,-
1594,smd,-,-,-,-,-
1595,smd,-,-,-,-,-
1596,smd,-,-,-,-,-
1597,smd,-,-,-,-,-
1598,smd,-,-,-,-,-
1599,smd,-,-,-,-,-
1600,smd,-,-,-,-,-
1601,smd,-,-,-,-,-
1602,smd,-,-,-,-,-
1603,smd,-,-,-,-,-
1604,smd,-,-,-,-,-
1605,smd,-,-,-,-,-
1606,smd,-,-,-,-,-
1607,smd,-,-,-,-,-
1608,smd,-,-,-,-,-
1609,smd,-,-,-,-,-
1610,smd,-,-,-,-,-
1611,smd,3321,-,-,-,-
1612,smd,-,-,-,-,-
1613,smd,8872,-,-,-,-
1614,smd,41R2,-,-,-,-
1615,smd,-,-,-,-,-
1616,smd,-,-,-,-,-
1617,smd,-,-,-,-,-
1618,smd,-,-,-,-,-
1619,smd,-,-,-,-,-
1620,smd,8194,-,-,-,-
1621,smd,-,-,-,-,-
1622,smd,-,-,-,-,-
1623,smd,-,-,-,-,-
1624,smd,-,-,-,-,-
1625,smd,-,-,-,-,-
1626,smd,-,-,-,-,-
1627,smd,-,-,-,-,-
1628,smd,-,-,-,-,-
1629,smd,-,-,-,-,-
1630,smd,-,-,-,-,-
1631,smd,-,-,-,-,-
1632,smd,-,-,-,-,-
1633,smd,-,-,-,-,-
1634,smd,-,-,-,-,-
1635,smd,-,-,-,-,-
1636,smd,-,-,-,-,-
1637,smd,-,-,-,-,-
1638,smd,-,-,-,-,-
1639,smd,3742,-,-,-,-
1640,smd,-,-,-,-,-
1641,smd,-,-,-,-,-
1642,smd,-,-,-,-,-
1643,smd,-,-,-,-,-
1644,smd,-,-,-,-,-
1645,smd,-,-,-,-,-
1646,smd,-,-,-,-,-
1647,smd,-,-,-,-,-
1648,smd,-,-,-,-,-
1649,smd,-,-,-,-,-
1650,smd,-,-,-,-,-
1651,smd,-,-,-,-,-
1652,smd,-,-,-,-,-
1653,smd,-,-,-,-,-
1654,smd,-,-,-,-,-
1655,smd,-,-,-,-,-
1656,smd,-,-,-,-,-
1657,smd,-,-,-,-,-
1658,smd,470,-,-,-,-
1659,smd,5112,-,-,-,-
1660,smd,-,-,-,-,-
1661,smd,-,-,-,-,-
1662,smd,-,-,-,-,-
1663,smd,-,-,-,-,-
1664,smd,-,-,-,-,-
1665,smd,-,-,-,-,-
1666,smd,-,-,-,-,-
1667,smd,-,-,-,-,-
1668,smd,-,-,-,-,-
1669,smd,-,-,-,-,-
1670,smd,-,-,-,-,-
1671,smd,5490,-,-,-,-
1672,smd,-,-,-,-,-
1673,smd,-,-,-,-,-
1674,smd,-,-,-,-,-
1675,smd,-,-,-,-,-
1676,smd,-,-,-,-,-
1677,smd,-,-,-,-,-
1678,smd,-,-,-,-,-
1679,smd,-,-,-,-,-
1680,smd,-,-,-,-,-
1681,smd,-,-,-,-,-
1682,smd,-,-,-,-,-
1683,smd,-,-,-,-,-
1684,smd,-,-,-,-,-
1685,smd,-,-,-,-,-
1686,smd,-,-,-,-,-
1687,smd,-,-,-,-,-
1688,smd,-,-,-,-,-
1689,smd,-,-,-,-,-
1690,smd,-,-,-,-,-
1691,smd,-,-,-,-,-
1692,smd,-,-,-,-,-
1693,smd,202,-,-,-,-
1694,smd,-,-,-,-,-
1695,smd,-,-,-,-,-
1696,smd,-,-,-,-,-
1697,smd,-,-,-,-,-
1698,smd,-,-,-,-,-
1699,smd,-,-,-,-,-
1700,smd,-,-,-,-,-
1701,smd,-,-,-,-,-
1702,smd,-,-,-,-,-
1703,smd,-,-,-,-,-
1704,smd,-,-,-,-,-
1705,smd,-,-,-,-,-
1706,smd,8063,-,-,-,-
1707,smd,-,-,-,-,-
1708,smd,-,-,-,-,-
1709,smd,-,-,-,-,-
1710,smd,-,-,-,-,-
1711,smd,435,-,-,-,-
1712,smd,-,-,-,-,-
1713,smd,-,-,-,-,-
1714,smd,-,-,-,-,-
1715,smd,-,-,-,-,-
1716,smd,-,-,-,-,-
1717,smd,-,-,-,-,-
1718,smd,-,-,-,-,-
1719,smd,2432,-,-,-,-
1720,smd,2803,-,-,-,-
1721,smd,-,-,-,-,-
1722,smd,-,-,-,-,-
1723,smd,-,-,-,-,-
1724,smd,-,-,-,-,-
1725,smd,200,-,-,-,-
1726,smd,-,-,-,-,-
1727,smd,-,-,-,-,-
1728,smd,-,-,-,-,-
1729,smd,3653,-,-,-,-
1730,smd,-,-,-,-,-
1731,smd,2612,-,-,-,-
1732,smd,-,-,-,-,-
1733,smd,-,-,-,-,-
1734,smd,-,-,-,-,-
1735,smd,-,-,-,-,-
1736,smd,2187,-,-,-,-
